id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
333714,GB-0788,small_airport,Bensons Farm Airstrip,51.5937,0.4445,,EU,GB,GB-ENG,Laindon,no,,,,,,,Barleylands
333726,GB-0789,small_airport,Langham Airstrip,52.9355,0.9545,,EU,GB,GB-ENG,"Holt, Norfolk",no,,,,,,,RAF Langham
333727,GB-0790,small_airport,Batchley Farm Airstrip,50.75577,-1.59035,,EU,GB,GB-ENG,Hordle (Hampshire),no,,,,,,,
333728,GB-0791,small_airport,Sutton Airstrip,50.923813,-0.614376,,EU,GB,GB-ENG,"Pulborough, West Sussex",no,,,,,,,
333729,GB-0792,small_airport,Welcross Grange Airstrip,51.059739,-0.378342,,EU,GB,GB-ENG,"Horsham, West Sussex",no,,,,,,,"Slinfold, Welcross Farm"
333732,GB-0793,heliport,Field Farm Helistrip,51.913581,-1.098268,,EU,GB,GB-ENG,Launton,no,,,,,https://freshair-uk.com,,Fresh Air
333735,GB-0794,small_airport,Ventfield Farm Airstrip,51.80892,-1.156054,,EU,GB,GB-ENG,Horton-cum-Studley,no,,,,,,,
333736,GB-0795,small_airport,Wisbridge Farm Airstrip,51.997988,-0.009885,476,EU,GB,GB-ENG,"Royston, Hertfordshire",no,,,,,,,
333745,GB-0796,small_airport,Lavenham Airstrip,52.132909,0.773785,,EU,GB,GB-ENG,"Bury Saint Edmunds, Suffolk",no,,,,,,,
333746,GB-0797,small_airport,Retreat Farm Airstrip,51.746557,0.595665,82,EU,GB,GB-ENG,"Maldon, Essex",no,,,,,,,
333760,GB-0798,small_airport,Radley Farm Airstrip,51.435778,-1.465924,,EU,GB,GB-ENG,"Hungerford, Berkshire",no,,,,,,,
333761,GB-0799,small_airport,Rankins Farm Airfield,51.205248,0.509584,52,EU,GB,GB-ENG,"Maidstone, Kent",no,,,,,,,Linton Farm
333767,GB-0800,small_airport,Bedwell Hey Farm Airstrip,52.3728,0.2249,,EU,GB,GB-ENG,Little Thetford,no,,,,,,,
333768,GB-0801,small_airport,Baileys Fram Airstrip,51.7789,-1.0192,,EU,GB,GB-ENG,Long Crendon (Bucks),no,,,,,http://www.zulu-glasstek.co.uk/,,Zulu Glasstek
333772,GB-0802,small_airport,Roughay Farm Airfield,50.988908,-1.253471,312,EU,GB,GB-ENG,"Southampton, Hampshire",no,,,,,,,
333779,GB-0803,small_airport,Inglenook Farm Airstrip,51.1856,1.3156,,EU,GB,GB-ENG,"Dover, Kent",no,,,,,,,Maydensole
333803,GB-0804,small_airport,Grove Farm Airstrip,52.3871,1.2561,,EU,GB,GB-ENG,"Diss, Norfolk",no,,,,,,,
333816,GB-0805,small_airport,Newton Hall Farm Airstrip,52.03433,0.804234,,EU,GB,GB-ENG,"Sudbury, Suffolk",no,,,,,,,
333817,GB-0806,small_airport,Bere Farm Airstrip,50.8848,-1.1571,,EU,GB,GB-ENG,North Boarhunt (Hamps),no,,,,,,,
333818,GB-0807,small_airport,Foxburrow Farm Airstrip,52.744866,0.933151,,EU,GB,GB-ENG,"Dereham, Norfolk",no,,,,,,,Elmham Lodge Airstrip
333819,GB-0808,small_airport,New Lane Farm Airstrip,52.768709,0.930491,,EU,GB,GB-ENG,"Dereham, Norfolk",no,,,,,,,
333820,GB-0809,small_airport,Little Haugh Hall Private Airfield,52.2603,0.8502,,EU,GB,GB-ENG,"Bury Saint Edmunds, Suffolk",no,,,,,,,
333821,GB-0810,small_airport,Ivy Farm Airstrip,52.91066,1.34007,213,EU,GB,GB-ENG,"Cromer, Norfolk",no,,,,,,,
333822,GB-0811,small_airport,South Longwood Farm Airstrip,51.0189,-1.2641,210,EU,GB,GB-ENG,"Winchester, Hampshire",no,,,,,,,
333853,GB-0812,small_airport,Piltdown Airstrip,50.9814,0.0425,,EU,GB,GB-ENG,"Uckfield, East Sussex",no,,,,,,,
333859,GB-0813,small_airport,Podington Airstrip,52.228246,-0.605278,335,EU,GB,GB-ENG,"Wellingborough, Northamptonshire",no,,,,,,,RAF Podington
333877,GB-0814,small_airport,Grove Farm Airstrip,52.5,1.5398,,EU,GB,GB-ENG,"Norwich, Norfolk",no,,,,,,,
333878,GB-0815,small_airport,Kittyhawk Aerodrome,50.8693,0.1166,,EU,GB,GB-ENG,"Chalvington with Ripe, Sussex",no,,,,,https://kittyhawk.farm/,,Kitty Hawk Farm Airstrip
333903,GB-0816,small_airport,Notley Green Airstrip,51.9934,-0.0637,492,EU,GB,GB-ENG,"Buntingford, Hertfordshire",no,,,,,,,
333932,GB-0817,small_airport,Church Farm Airstrip,52.4532,1.5019,,EU,GB,GB-ENG,"Beccles, Suffolk",no,,,,,,,
333943,GB-0818,small_airport,North Honer Farm Airstrip,50.78545,-0.751241,,EU,GB,GB-ENG,"Chichester, West Sussex",no,,,,,,,
333950,GB-0819,small_airport,Wildings Farm Airstrip,52.029956,0.448594,338,EU,GB,GB-ENG,"Haverhill, Essex",no,,,,,,,Steeple Bumpstead
333960,GB-0820,small_airport,Fisherwick Airfield,52.672908,-1.723502,,EU,GB,GB-ENG,Fisherwick (Staffordshire),no,,,,,https://microlightschool.org.uk,,
333968,GB-0821,small_airport,Lodge Farm Airstrip,51.7965,1.1059,,EU,GB,GB-ENG,"Clacton-on-Sea, Essex",no,,,,,,,
333972,GB-0822,small_airport,Great Friars Thornes Farm Airstrip,52.658476,0.64167,-3,EU,GB,GB-ENG,"Swaffham, Norfolk",no,,,,,,,
333976,GB-0823,small_airport,Pentlow Airstrip,52.077414,0.623453,144,EU,GB,GB-ENG,"Sudbury, Essex",no,,,,,,,
333978,GB-0824,small_airport,Gerpins Farm Airstrip,51.531481,0.231035,,EU,GB,GB-ENG,"Upminster, Greater London",no,,,,,,,
333980,GB-0825,small_airport,Frieslands Farm Airstrip,50.895,-0.4045,,EU,GB,GB-ENG,"Pulborough, West Sussex",no,,,,,,,
333983,GB-0826,small_airport,Berry Grove Farm Airstrip,51.053005,-0.896823,23,EU,GB,GB-ENG,"Liss, Hampshire",no,,,,,,,
333984,GB-0827,small_airport,West Tisted Airfield,51.0474,-1.0567,,EU,GB,GB-ENG,,no,,,,,,,
333991,GB-0828,small_airport,Loadman Farm Airstrip,54.941689,-2.143493,,EU,GB,GB-ENG,Hexham (Northumbria),no,,,,,,,
333999,GB-0829,small_airport,Whitehall Farm Airstrip,51.9682,0.5224,,EU,GB,GB-ENG,"Braintree, Essex",no,,,,,,,
334000,GB-0830,small_airport,Stockbridge Airstrip,50.6043,-1.2709,200,EU,GB,GB-ENG,"Ventnor, Isle of Wight",no,,,,,,,
334009,GB-0831,small_airport,Coldharbour Farm Airstrip,52.3077,0.0404,49,EU,GB,GB-ENG,"Cambridge, Cambridgeshire",no,,,,,,,
334010,GB-0832,small_airport,Dalkeith Farm Airstrip,52.415286,-0.388534,,EU,GB,GB-ENG,"Huntingdon, Cambridgeshire",no,,,,,,,Winwick
334011,GB-0833,small_airport,Valley Farm Airstrip,52.4138,-0.3647,,EU,GB,GB-ENG,"Huntingdon, Cambridgeshire",no,,,,,,,Winwick
334025,GB-0834,small_airport,Little Engeham Farm Airstrip,51.1003,0.7789,,EU,GB,GB-ENG,"Ashford, Kent",no,,,,,,,
334026,GB-0835,small_airport,Little Robhurst Airstrip,51.079836,0.740408,,EU,GB,GB-ENG,"Ashford, Kent",no,,,,,,,
334027,GB-0836,small_airport,Fir Grove Airstrip,52.5506,1.1736,,EU,GB,GB-ENG,Wreningham,no,,,,,,,
334028,GB-0837,small_airport,Lamberhurst Farm Airstrip,51.321836,0.996376,,EU,GB,GB-ENG,"Whitstable, Kent",no,,,,,,,
334043,GB-0838,heliport,Almondsbury Helicopter Base,51.55186,-2.56087,249,EU,GB,GB-ENG,"Bristol, Somerset",no,,,,,,,NPAS Almondsbury
334056,GB-0839,small_airport,Bowden Farm Airstrip,51.3619,-1.6873,,EU,GB,GB-ENG,Burbage,no,,,,,,,
334057,GB-0840,small_airport,Orange Grove Barn Airstrip,51.6677,-2.1962,,EU,GB,GB-ENG,Chavenage Green,no,,,,,,,
334128,GB-0841,small_airport,Home Farm Airstrip,52.0533,-1.729,,EU,GB,GB-ENG,"Ebrington, Gloucestershire",no,,,,,,,
334129,GB-0842,small_airport,Manor Farm Airstrip,51.09764,-1.969303,,EU,GB,GB-ENG,Dinton (Wilts),no,,,,,,,
334150,GB-0843,small_airport,Westacott Farm Airstrip,50.8488,-3.8699,,EU,GB,GB-ENG,"Crediton, Devon",no,,,,,,,
334151,GB-0844,small_airport,New Farm Airstrip,51.391,-2.677,,EU,GB,GB-ENG,Felton,no,,,,,,,
334211,GB-0845,small_airport,Halesland Glider Field,51.262,-2.7319,,EU,GB,GB-ENG,Mendip,no,,,,,http://www.mendipgliding.co.uk/,,
334212,GB-0846,small_airport,Hawling Manor Farm Airstrip,51.9036,-1.9144,,EU,GB,GB-ENG,,no,,,,,,,
334215,GB-0847,small_airport,Langport Airstrip,51.0789,-2.8269,,EU,GB,GB-ENG,High Ham,no,,,,,,,
334254,GB-0848,small_airport,Garston Farm Airstrip,51.46052,-2.30159,564,EU,GB,GB-ENG,"Chippenham, Wiltshire",no,,,,,,,
334266,GB-0849,small_airport,Oldbury on Severn Airstrip,51.6308,-2.5593,,EU,GB,GB-ENG,Oldbury on Severn (Glos),no,,,,,,,
334267,GB-0850,small_airport,Middlegate Farm Airstrip,51.0621,-2.7969,,EU,GB,GB-ENG,"Pitney, Somerset",no,,,,,,,
334285,GB-0851,small_airport,South Cerney Airfield,51.6872,-1.9204,364,EU,GB,GB-ENG,South Cerney (Glos),no,,,EGCY,,,https://en.wikipedia.org/wiki/RAF_South_Cerney,"RAF South Cerney, Duke of Gloucester Barracks"
334287,GB-0852,small_airport,South Wraxall private Airstrip,51.3853,-2.255,,EU,GB,GB-ENG,South Wraxall (Wiltshire),no,,,,,,,
334289,GB-0853,small_airport,Charmy Down Airstrip,51.427151,-2.349594,673,EU,GB,GB-ENG,"Bath, Somerset",no,,,,,,,
334290,GB-0854,small_airport,Great House Farm Airstrip,50.983593,-2.259858,207,EU,GB,GB-ENG,"Shaftesbury, Dorset",no,,,,,,,
334292,GB-0855,small_airport,Lotmead Farm Airstrip,51.57274,-1.71289,,EU,GB,GB-ENG,Wanborough (Wilts),no,,,,,,,
334301,GB-0856,heliport,Wiltshire Air Ambulance,51.35198,-2.14116,,EU,GB,GB-ENG,,no,,,,,,,
334304,GB-0857,small_airport,Brookside Farm Private Airstrip,51.177984,-3.527255,,EU,GB,GB-ENG,Wootton Courtenay,no,,,,,,,
334325,GB-0858,small_airport,Upfield Farm Airstrip,51.55177,-2.895397,,EU,GB,GB-WLS,"Whitson, Newport",no,,,,,,,
334353,GB-0859,small_airport,Hinderclay Meadows Airfield,52.344475,0.975893,80,EU,GB,GB-ENG,"Hinderclay, Suffolk",no,,,,,,,
334354,GB-0860,small_airport,Kimberley Hall Airstrip,52.59823,1.09269,,EU,GB,GB-ENG,,no,,,,,,,
334359,GB-0861,heliport,Infantry Battle School Helicopter Base,51.942783,-3.3601,,EU,GB,GB-WLS,Brecon (Powys),no,,,,,,,
334381,GB-0862,heliport,Hirta Heliport,57.810266,-8.571737,,EU,GB,GB-SCT,St. Kilda,no,,,,,,,
334394,GB-0863,small_airport,Llangarron Private Airstrip,51.883035,-2.699869,440,EU,GB,GB-ENG,"Ross-on-Wye, Herefordshire",no,,,,,,,Trecorras Farm
334708,GB-0864,small_airport,Hatchgate Farm Airfield,51.341149,-0.924697,240,EU,GB,GB-ENG,"Hook, Hampshire",no,,,,,,,
334826,GB-0865,small_airport,Grange Farm Private Airstrip,53.194747,-0.809222,39,EU,GB,GB-ENG,"Newark, Nottinghamshire",no,,,,,,,Grassthorpe
349741,GB-0866,small_airport,Blair Drummond Private Airstrip,56.150833,-4.044535,,EU,GB,GB-SCT,"Blair Drummond, Stirling",no,,,,,,,
334939,GB-0867,small_airport,Kylarrick House Airstrip,57.817058,-4.174075,,EU,GB,GB-SCT,Edderton,no,,,,,,,
334940,GB-0868,small_airport,Hollym West Airfield,53.711034,0.036907,49,EU,GB,GB-ENG,"Withernsea, East Riding of Yorkshire",no,,,,,,,
334994,GB-0869,small_airport,Hermitage Airstrip,50.86621,-2.48844,,EU,GB,GB-ENG,Sherborne,no,,,,,,,
335043,GB-0870,small_airport,Mosside Farm Airstrip,55.741982,-3.810046,,EU,GB,GB-SCT,,no,,,,,,,
335081,GB-0871,small_airport,Deptford Airstrip,51.1476,-1.971,,EU,GB,GB-ENG,,no,,,,,,,
335082,GB-0872,small_airport,Deptford 'Farm' Airstrip,51.16246,-1.97636,,EU,GB,GB-ENG,Deptford (Wilts),no,,,,,,,
335113,GB-0873,small_airport,Coetir Bach Farm Airstrip,51.824692,-4.082623,,EU,GB,GB-WLS,"Cefneithin, Maesybont, Carmarthenshire",no,,,,,,,
335129,GB-0874,closed,Burdon Head Farm Airstrip,53.88781,-1.55512,,EU,GB,GB-ENG,,no,,,,,,,
335130,GB-0875,small_airport,Curry Rivel Airstrip,51.013215,-2.883267,,EU,GB,GB-ENG,,no,,,,,,,
335232,GB-0876,small_airport,Buttermilk Hall Farm,52.15371,-0.92815,,EU,GB,GB-ENG,Blisworth,no,,,,,,,Stoke Bruerne
335269,GB-0877,small_airport,The Moy Airstrip,54.43514,-6.67659,,EU,GB,GB-NIR,"Charlemont, Co Armagh",no,,,,,,,
335279,GB-0878,small_airport,Coalisland Airstrip,54.53012,-6.65808,,EU,GB,GB-NIR,,no,,,,,,,
335369,GB-0879,small_airport,Slemish Airfield,54.902845,-6.135285,,EU,GB,GB-NIR,Buckna (Co Antrim),no,,,,,,,
335386,GB-0880,heliport,Whitehouse Farm Helicopter Base,50.881296,-2.860286,738,EU,GB,GB-ENG,"Chard, Somerset",no,,,,,https://www.historichelicopters.com,,
335453,GB-0881,small_airport,New Farm Airfield,52.175375,-0.831192,358,EU,GB,GB-ENG,"Northampton, Northamptonshire",no,,,,,,,Piddington
335479,GB-0882,closed,RNAS Crail,56.268619,-2.606592,,EU,GB,GB-SCT,"Anstruther, Fife",no,,,,,,,
335485,GB-0883,small_airport,Longford Airstrip,52.892833,-2.531167,275,EU,GB,GB-ENG,"Market Drayton, Shropshire",no,,,,,,,
335486,GB-0884,small_airport,Tiffenden Airstrip,51.094475,0.740868,106,EU,GB,GB-ENG,"Ashford, Kent",no,,,,,,,
335487,GB-0885,small_airport,Mullaglass,54.216441,-6.401272,,EU,GB,GB-NIR,,no,,,,,,,Mullaghglass
335507,GB-0886,small_airport,Batch End Farm Airstrip,51.2975,-2.95579,,EU,GB,GB-ENG,,no,,,,,,,
335631,GB-0887,closed,Newhall Mains Airfield,57.661186,-4.192057,,EU,GB,GB-SCT,,no,,,,,https://www.newhallmains.com/text-page/airfield,,
307912,GB-0888,closed,Heston Aerodrome,51.491815,-0.393909,105,EU,GB,GB-ENG,London,no,,,,,,https://en.wikipedia.org/wiki/Heston_Aerodrome,"RAF Heston, Heston Air Park, Heston Airport"
335860,GB-0889,small_airport,Grove Field Airstrip,52.229,-1.61853,,EU,GB,GB-ENG,"Warwick, Warwickshire",no,,,,,,,
335870,GB-0890,small_airport,Wickhambrook Airstrip,52.175037,0.536485,397,EU,GB,GB-ENG,"Newmarket, Suffolk",no,,,,,,,
335880,GB-0891,closed,Rydinghurst Farm Airstrip,51.146765,-0.525563,,EU,GB,GB-ENG,"Guildford, Surrey",no,,,,,,,
335892,GB-0892,small_airport,Whilton Airstrip,52.275223,-1.075908,,EU,GB,GB-ENG,,no,,,,,,,
335895,GB-0893,small_airport,Rhoshirwaun,52.84753,-4.68153,,EU,GB,GB-WLS,,no,,,,,,,Trefgraig
335896,GB-0894,small_airport,Dinas Farm Private Airstrip,52.897419,-4.572135,,EU,GB,GB-WLS,Dinas,no,,,,,,,
335902,GB-0895,small_airport,Polpidnick Farm Airstrip,50.0585,-5.12772,,EU,GB,GB-ENG,"Helston, Cornwall",no,,,,,,,
335903,GB-0896,small_airport,Wateringhill Farm Airstrip,52.51163,0.18349,,EU,GB,GB-ENG,,no,,,,,,,
335993,GB-0897,small_airport,Wolves Hall Airstrip,51.887431,1.126199,,EU,GB,GB-ENG,"Clacton-on-Sea, Essex",no,,,,,,,Tendring
336070,GB-0898,small_airport,Trench Farm Airstrip,52.95193,-2.92244,233,EU,GB,GB-WLS,Wrexham,no,,,,,,,
336128,GB-0899,small_airport,Spite Hall Farm Airstrip,54.52297,-1.11655,,EU,GB,GB-ENG,Pinchinthorpe,no,,,,,,,
336129,GB-0900,small_airport,Wathstones Farm Airstrip,54.289667,-1.447148,110,EU,GB,GB-ENG,"Northallerton, North Yorkshire",no,,,,,,,Newby Wiske
336151,GB-0901,small_airport,Park Farm Airstrip,51.62191,-2.98625,,EU,GB,GB-WLS,"Cwmbran, Torfaen",no,,,,,,,Pen-y-Parc
336163,GB-0902,small_airport,Siege Cross Farm Airstrip,51.404734,-1.233475,315,EU,GB,GB-ENG,"Thatcham, Berkshire",no,,,,,,,
336164,GB-0903,small_airport,Colthrop Manor Farm Airstrip,51.404931,-1.227732,400,EU,GB,GB-ENG,"Thatcham, Berkshire",no,,,,,,,
336166,GB-0904,small_airport,New Grimmet Farm Airstrip,55.361009,-4.643065,172,EU,GB,GB-SCT,"Maybole, South Ayrshire",no,,,,,,,
336168,GB-0905,small_airport,Tracy Island Airstrip,50.86442,-2.91118,,EU,GB,GB-ENG,,no,,,,,,,
336169,GB-0906,small_airport,Netherley Private Airstrip,57.05228,-2.2652,,EU,GB,GB-SCT,Aberdeen,no,,,,,,,
336170,GB-0907,small_airport,Ravensworth Private Airstrip,54.46977,-1.79088,402,EU,GB,GB-ENG,"Richmond, North Yorkshire",no,,,,,,,
336189,GB-0908,closed,Tockwith Airfield / RAF Marston Moor,53.963351,-1.299203,82,EU,GB,GB-ENG,"York, North Yorkshire",no,,,,,,https://en.wikipedia.org/wiki/RAF_Marston_Moor,"RAF Marston Moor, Tockwith"
336334,GB-0909,small_airport,Laurel Farm Airstrip,52.37791,1.30868,148,EU,GB,GB-ENG,"Weybread, Suffolk",no,,,,,,,Weybread
336335,GB-0910,small_airport,Hopkiln Farm Airstrip,51.41115,-0.9976,138,EU,GB,GB-ENG,"Reading, Berkshire",no,,,,,,,
336351,GB-0911,small_airport,Horsey Island Airfield,51.876469,1.232071,,EU,GB,GB-ENG,"Clacton-on-Sea, Essex",no,,,,,,,
336363,GB-0912,small_airport,Rhigos Airstrip,51.74571,-3.58662,,EU,GB,GB-WLS,,no,,,,,,,Vale of Neath Gliding Club
336367,GB-0913,small_airport,Rectory Farm Airstrip,52.199324,-0.194306,102,EU,GB,GB-ENG,"St Neots, Cambridgeshire",no,,,,,,,Abbotsley
336445,GB-0914,small_airport,Elan Valley Airstrip,52.28452,-3.53961,,EU,GB,GB-WLS,,no,,,,,,,
336530,GB-0915,small_airport,Bernwood Farm Airstrip,51.911807,-0.935533,,EU,GB,GB-ENG,"East Claydon, Buckingham",no,,,,,,,
336552,GB-0916,closed,Kitcombe Airstrip,51.10314,-0.99593,,EU,GB,GB-ENG,,no,,,,,,,
336553,GB-0917,small_airport,Lamberhurst Airstrip,51.109145,0.418918,220,EU,GB,GB-ENG,"Cranbrook, Kent",no,,,,,,,
336562,GB-0918,small_airport,Little Shelford Airstrip,52.13167,0.124326,59,EU,GB,GB-ENG,"Cambridge, Cambridgeshire",no,,,,,,,
336570,GB-0919,small_airport,Throstle Nest Farm Airstrip,54.529774,-0.927207,,EU,GB,GB-ENG,,no,,,,,,,
336795,GB-0920,small_airport,Willington Court Airstrip,51.91507,-2.24028,,EU,GB,GB-ENG,Sandhurst (Glos),no,,,,,,,
336796,GB-0921,small_airport,Home Farm Airstrip,52.10795,-1.71938,,EU,GB,GB-ENG,"Shipston-on-Stour, Warwickshire",no,,,,,,,Admington
336857,GB-0922,small_airport,Cottage Farm Airstrip,53.0556,-0.42789,95,EU,GB,GB-ENG,"Sleaford, Lincolnshire",no,,,,,,,
336865,GB-0923,small_airport,Druridge Bay Airstrip,55.29918,-1.56631,,EU,GB,GB-ENG,,no,,,,,,,
336911,GB-0924,small_airport,Bonnington Airstrip,51.05891,0.94806,,EU,GB,GB-ENG,"Ashford, Kent",no,,,,,,,Bellfield Farm
336912,GB-0925,small_airport,Frinsted Airstrip,51.27758,0.70572,,EU,GB,GB-ENG,"Sittingbourne, Kent",no,,,,,,,
336947,GB-0926,small_airport,Pointon Airstrip,52.87266,-0.35822,62,EU,GB,GB-ENG,"Sleaford, Lincolnshire",no,,,,,,,Pointon
336948,GB-0927,small_airport,Romney Street Airstrip,51.335465,0.223031,581,EU,GB,GB-ENG,"Sevenoaks, Kent",no,,,,,,,
336957,GB-0928,small_airport,Croes Carn Einion Farm Airstrip,51.56951,-3.07669,315,EU,GB,GB-WLS,"Bassaleg, Newport",no,,,,,,,Casnewydd
336958,GB-0929,small_airport,Brickwall Farm Airstrip,52.09289,0.52848,314,EU,GB,GB-ENG,"Sudbury, Suffolk",no,,,,,,,
336976,GB-0930,small_airport,Shear Down Farm Airstrip,51.27719,-1.18798,,EU,GB,GB-ENG,,no,,,,,,,
336977,GB-0931,small_airport,Gunton Park Airstrip,52.855009,1.322994,,EU,GB,GB-ENG,"Norwich, Norfolk",no,,,,,,,
336978,GB-0932,closed,Droppingwells Farm Airstrip,52.36763,-2.28267,184,EU,GB,GB-ENG,"Bewdley, Worcestershire",no,,,,,,,
336980,GB-0933,small_airport,Chalk Pyt Farm Airstrip,51.03121,-1.95191,,EU,GB,GB-ENG,,no,,,,,,,
337009,GB-0934,small_airport,Acthorpe Top Farm Airstrip,53.373703,-0.037165,233,EU,GB,GB-ENG,"Louth, Lincolnshire",no,,,,,,,South Elkington
337015,GB-0935,closed,Abbotts Hill Farm Airstrip,51.728694,-0.438867,,EU,GB,GB-ENG,"Hemel Hempstead, Hertfordshire",no,,,,,,,
337016,GB-0936,small_airport,Meadow Farm Airstrip,51.06561,0.87312,,EU,GB,GB-ENG,"Ashford, Kent",no,,,,,,,Woodridge
337019,GB-0937,small_airport,Benston Farm Airstrip,55.41649,-4.23027,,EU,GB,GB-SCT,Cumnock (East Ayrshire),no,,,,,,,
337038,GB-0938,closed,Cherry Willingham Airstrip,53.23221,-0.449893,13,EU,GB,GB-ENG,"Lincoln, Lincolnshire",no,,,,,,,
337040,GB-0939,small_airport,Poplar Farm Airstrip,52.604,0.34632,,EU,GB,GB-ENG,"Downham Market, Norfolk",no,,,,,,,Downham West
337053,GB-0940,small_airport,Balgone Airstrip,56.02625,-2.69635,,EU,GB,GB-SCT,,no,,,,,,,
337059,GB-0941,small_airport,Field Farm Airstrip,51.83822,-0.95433,272,EU,GB,GB-ENG,"Aylesbury, Buckinghamshire",no,,,,,,,Westcott
337061,GB-0942,small_airport,Homestead Farm Airstrip,51.24093,-0.64909,,EU,GB,GB-ENG,,no,,,,,,,
337065,GB-0943,small_airport,Barton Ashes Airstrip,51.12826,-1.37068,380,EU,GB,GB-ENG,"Winchester, Hampshire",no,,,,,,,
337066,GB-0944,small_airport,Arden Heath Farm Airstrip,52.18639,-1.67465,,EU,GB,GB-ENG,,no,,,,,,,
337085,GB-0945,small_airport,Bridge Farm Airstrip,52.64829,1.57163,,EU,GB,GB-ENG,"Norwich, Norfolk",no,,,,,,,
337093,GB-0946,small_airport,Tilney-St-Lawrence Airstrip,52.70379,0.31321,,EU,GB,GB-ENG,Kings-Lynn,no,,,,,,,
337099,GB-0947,small_airport,Bradleys Lawn Airstrip,50.98873,0.2476,320,EU,GB,GB-ENG,"Heathfield, East Sussex",no,,,,,https://www.voliamo.co.uk/,,
337379,GB-0948,small_airport,West Bergholt Airstrip,51.917882,0.860329,,EU,GB,GB-ENG,"Colchester, Essex",no,,,,,,,
337443,GB-0949,small_airport,Tain Ultralight Airstrip,57.81513,-3.969569,,EU,GB,GB-SCT,"Tain, Ross",no,,,,,,,
337468,GB-0950,small_airport,Newry private Airstrip,54.14446,-6.31402,1,EU,GB,GB-NIR,,no,,,,,,,
337577,GB-0951,small_airport,The Plassey Airstrip,53.005876,-2.97369,,EU,GB,GB-WLS,Wrexham,no,,,,,,,Eyton
337592,GB-0952,small_airport,West Newland Farm Airstrip,51.690095,0.820706,,EU,GB,GB-ENG,"Southminster, Essex",no,,,,,,,
337727,GB-0953,small_airport,Woods Farm Airstrip,52.39349,-1.839674,,EU,GB,GB-ENG,,no,,,,,,,
337821,GB-0954,small_airport,South Weald Private Airstrip,51.62295,0.26135,233,EU,GB,GB-ENG,"Brentwood, Essex",no,,,,,,,
337967,GB-0955,small_airport,Sears-Crossing Airstrip,51.89257,-0.672483,,EU,GB,GB-ENG,,no,,,,,,,
338031,GB-0956,small_airport,Tinnel Farm Airstrip,50.45598,-4.21859,172,EU,GB,GB-ENG,"Saltash, Cornwall",no,,,,,,,
338065,GB-0957,small_airport,Ripple Airstrip,51.204759,1.366682,,EU,GB,GB-ENG,"Ripple, Kent",no,,,,,,,
338098,GB-0958,small_airport,Pittodrie-House,57.309118,-2.488232,,EU,GB,GB-SCT,,no,,,,,,,
338472,GB-0959,heliport,North Rona Heliport,59.12089,-5.81469,,EU,GB,GB-SCT,North Rona,no,,,,,,,
338473,GB-0960,heliport,Sule Skerry Heliport,59.08498,-4.40659,,EU,GB,GB-SCT,Orkney,no,,,,,,,
338475,GB-0961,heliport,Western Isles Hospital Helipad,58.22178,-6.3816,,EU,GB,GB-SCT,Stornoway,no,,,,,,,
338476,GB-0962,closed,Stroma Airstrip,58.67286,-3.12724,,EU,GB,GB-SCT,Orkney,no,,,,,,,
338478,GB-0963,heliport,Muckle Flugga Helipad,60.85556,-0.88521,,EU,GB,GB-SCT,Shetland,no,,,,,,,
338664,GB-0964,small_airport,Ponton-Heath-Farm Airstrip,52.859217,-0.657898,,EU,GB,GB-ENG,,no,,,,,,,
340043,GB-0965,small_airport,Morley Saint Botolph Private Airstrip,52.561326,1.03856,,EU,GB,GB-ENG,"Wymondham, Norfolk",no,,,,,,,
340065,GB-0966,small_airport,Nairns Mains Airstrip,55.937592,-2.849793,-1,EU,GB,GB-SCT,,no,,,,,,,
340068,GB-0967,small_airport,Moxon's Farm Private Airstrip,52.526274,-1.402892,,EU,GB,GB-ENG,,no,,,,,,,
340854,GB-0968,small_airport,Langmoor Farm Airstrip,52.775269,0.859158,,EU,GB,GB-ENG,"Dereham, Norfolk",no,,,,,,,
341289,GB-0969,closed,Brook Farm Airstrip,50.97834,-0.796888,,EU,GB,GB-ENG,"Midhurst, West Sussex",no,,,,,,,
341504,GB-0970,small_airport,Hunsdon Lea Airstrip,50.37829,-3.94406,,EU,GB,GB-ENG,"Ivybridge, Devon",no,,,,,,,Lunsden Farm Ultralight Airstrip
341616,GB-0971,small_airport,Denford Manor Airstrip,51.423163,-1.50135,,EU,GB,GB-ENG,"Hungerford, Berkshire",no,,,,,,,Folly Farm
342013,GB-0972,small_airport,Orchard House Airstrip,52.498341,0.278199,6,EU,GB,GB-ENG,"Littleport, Cambridgeshire",no,,,,,,,
342178,GB-0973,small_airport,Brown Farm Airstrip,52.134897,0.876782,,EU,GB,GB-ENG,"Ipswich, Suffolk",no,,,,,,,
342281,GB-0974,small_airport,Hickstead Airstrip,50.958165,-0.196666,,EU,GB,GB-ENG,"Hassocks, West Sussex",no,,,,,,,
342435,GB-0975,small_airport,Peter Hall Farm Airstrip,52.422054,-1.393484,279,EU,GB,GB-ENG,"Coventry, Warwickshire",no,,,,,,,
342460,GB-0976,small_airport,Hall Farm Airstrip,52.05445,-0.96432,,EU,GB,GB-ENG,,no,,,,,,,
